LTER.site,Locale,Species.code,Year,Abundance
CedarCreek,24,Trigonotylus coelestialium,2006,1
CedarCreek,24,Nabis americoferus,1996,2
CedarCreek,24,Nabis americoferus,1997,4
CedarCreek,24,Exitianus exitiosus,1996,1
CedarCreek,24,Exitianus exitiosus,1997,1
CedarCreek,24,Exitianus exitiosus,1998,2
CedarCreek,24,Exitianus exitiosus,1999,1
CedarCreek,24,Exitianus exitiosus,2005,2
CedarCreek,24,Macrosteles fascifrons,1996,2
CedarCreek,24,Macrosteles fascifrons,1997,3
CedarCreek,24,Macrosteles fascifrons,1998,1
CedarCreek,24,Macrosteles fascifrons,1999,1
CedarCreek,24,Macrosteles fascifrons,2004,1
CedarCreek,24,Delphacodes campestris,1996,8
CedarCreek,24,Delphacodes campestris,1997,1
CedarCreek,24,Delphacodes campestris,1999,1
CedarCreek,24,Delphacodes campestris,2004,1
CedarCreek,24,Delphacodes campestris,2005,2
CedarCreek,24,Monomorium minimum,1996,6
CedarCreek,24,Monomorium minimum,1997,1.5
CedarCreek,24,Monomorium minimum,1998,1
CedarCreek,24,Monomorium minimum,1999,5
CedarCreek,24,Monomorium minimum,2000,4
CedarCreek,24,Monomorium minimum,2004,2
CedarCreek,24,Monomorium minimum,2005,1
CedarCreek,24,Monomorium minimum,2006,3
CedarCreek,24,Myrmosa undet,1996,1
CedarCreek,24,Tachysphex undet,1996,1
CedarCreek,24,Crambus undet,1996,2
CedarCreek,24,Conocephalus saltans,1996,1
CedarCreek,24,Notoxus anchora,1997,1
CedarCreek,24,Notoxus bifasciatus,1997,6
CedarCreek,24,Notoxus bifasciatus,1999,2
CedarCreek,24,Empoasca fabae,1997,1
CedarCreek,24,Empoasca fabae,2000,1
CedarCreek,24,Delphacodes undet,1997,1
CedarCreek,24,Delphacodes undet,2003,1
CedarCreek,24,Melanoplus femurrubrum,1997,3
CedarCreek,24,Phoetaliotes nebrascensis,1997,1
CedarCreek,24,Ceutorhynchus undet,1997,1
CedarCreek,24,Cerodontha undet,1997,2
CedarCreek,24,Bracon undet,1997,1
CedarCreek,24,Bembix undet,1997,1
CedarCreek,24,Argiope undet,1997,1
CedarCreek,24,Argiope undet,2006,1
CedarCreek,24,Cicindela scutellaris,1997,1
CedarCreek,24,Phthiria undet,1997,1
CedarCreek,24,Phthiria undet,1998,2
CedarCreek,24,Phthiria undet,1999,4
CedarCreek,24,Phthiria undet,2000,11
CedarCreek,24,Phthiria undet,2003,1
CedarCreek,24,Leptocera undet,1997,1
CedarCreek,24,Leptocera undet,2004,1
CedarCreek,24,Adelphocoris lineolatus,1997,1
CedarCreek,24,Endria inimica,1997,1
CedarCreek,24,Tetrastichus undet,1997,3
CedarCreek,24,Tetrastichus undet,1999,7
CedarCreek,24,Tetrastichus undet,2000,18
CedarCreek,24,Tetrastichus undet,2005,1
CedarCreek,24,Tetrastichus undet,2006,5
CedarCreek,24,Caenurgina undet,1997,1
CedarCreek,24,Asyndetus undet,1998,1
CedarCreek,24,Asyndetus undet,2000,2
CedarCreek,24,Mesorhaga undet,1998,1
CedarCreek,24,Nesosteles neglectus,1998,1
CedarCreek,24,Nesosteles neglectus,1999,3
CedarCreek,24,Nesosteles neglectus,2000,1
CedarCreek,24,Nesosteles neglectus,2003,4
CedarCreek,24,Nesosteles neglectus,2004,1
CedarCreek,24,Nysius niger,1998,1
CedarCreek,24,Pitedia persimilis,1998,1
CedarCreek,24,Laevicephalus unicoloratus,1998,2
CedarCreek,24,Laevicephalus unicoloratus,1999,1
CedarCreek,24,Laevicephalus unicoloratus,2003,2
CedarCreek,24,Laevicephalus unicoloratus,2006,4
CedarCreek,24,Xysticus undet,1999,1
CedarCreek,24,Psen undet,1999,1
CedarCreek,24,Pyrausta undet,1999,1
CedarCreek,24,Ageneotettix deorum,1999,1
CedarCreek,24,Liburniella ornata,1999,1
CedarCreek,24,Lasius neoniger,1999,1
CedarCreek,24,Lasius neoniger,2005,2
CedarCreek,24,Myrmica americana,1999,1
CedarCreek,24,Paratrechina parvula,1999,1
CedarCreek,24,Coleoptera undet,2000,1
CedarCreek,24,Liohippelates undet,2000,1
CedarCreek,24,Urophora undet,2000,2
CedarCreek,24,Apanteles undet,2000,1
CedarCreek,24,Encyrtus undet,2000,1
CedarCreek,24,Odontocorynus scutellumalbum,2003,1
CedarCreek,24,Chamaemyia undet,2004,1
CedarCreek,24,Platycheirus undet,2004,1
CedarCreek,24,Chelonus(s.str.) undet,2005,1
CedarCreek,24,Oxybelus undet,2005,1
CedarCreek,24,Sitona flavescens,2006,1
CedarCreek,24,Aceratagallia sanguinolenta,2006,1
CedarCreek,24,Polyamia obtecta,2006,1
CedarCreek,26,Argiope undet,1996,1
CedarCreek,26,Argiope undet,1999,2
CedarCreek,26,Olcella undet,1996,4
CedarCreek,26,Olcella undet,1997,1.5
CedarCreek,26,Olcella undet,1998,1
CedarCreek,26,Olcella undet,1999,2.5
CedarCreek,26,Olcella undet,2003,1
CedarCreek,26,Olcella undet,2004,1
CedarCreek,26,Olcella undet,2005,1
CedarCreek,26,Oscinella undet,1996,13
CedarCreek,26,Oscinella undet,1997,1.33333333333333
CedarCreek,26,Oscinella undet,1998,1
CedarCreek,26,Oscinella undet,1999,2.5
CedarCreek,26,Oscinella undet,2000,1.33333333333333
CedarCreek,26,Oscinella undet,2004,4
CedarCreek,26,Oscinella undet,2005,4
CedarCreek,26,Oscinella undet,2006,3
CedarCreek,26,Chrysotus undet,1996,1
CedarCreek,26,Chrysotus undet,1997,2.5
CedarCreek,26,Chrysotus undet,1999,3
CedarCreek,26,Medeterus undet,1996,1
CedarCreek,26,Medeterus undet,1998,1
CedarCreek,26,Medeterus undet,2000,2
CedarCreek,26,Medeterus undet,2003,1
CedarCreek,26,Medeterus undet,2005,1
CedarCreek,26,Medeterus undet,2006,3
CedarCreek,26,Philygria debilis,1996,15
CedarCreek,26,Philygria debilis,1997,4
CedarCreek,26,Philygria debilis,2005,1
CedarCreek,26,Schoenomyza undet,1996,1
CedarCreek,26,Schoenomyza undet,1997,1
CedarCreek,26,Senotainia undet,1996,1
CedarCreek,26,Geocoris undet,1996,1
CedarCreek,26,Trigonotylus coelestialium,1996,2
CedarCreek,26,Trigonotylus coelestialium,1997,1
CedarCreek,26,Trigonotylus coelestialium,1998,1
CedarCreek,26,Nabis americoferus,1996,3
CedarCreek,26,Nabis americoferus,1997,1
CedarCreek,26,Nabis americoferus,1998,1
CedarCreek,26,Exitianus exitiosus,1996,1
CedarCreek,26,Exitianus exitiosus,1998,2
CedarCreek,26,Exitianus exitiosus,1999,1
CedarCreek,26,Macrosteles fascifrons,1996,4
CedarCreek,26,Macrosteles fascifrons,1997,8
CedarCreek,26,Macrosteles fascifrons,1998,1
CedarCreek,26,Macrosteles fascifrons,2000,1
CedarCreek,26,Macrosteles fascifrons,2004,7
CedarCreek,26,Macrosteles fascifrons,2005,7
CedarCreek,26,Polyamia obtecta,1996,1
CedarCreek,26,Polyamia obtecta,1997,1
CedarCreek,26,Delphacodes campestris,1996,1
CedarCreek,26,Delphacodes campestris,1997,4
CedarCreek,26,Monomorium minimum,1996,2
CedarCreek,26,Monomorium minimum,1997,1
CedarCreek,26,Monomorium minimum,1998,1
CedarCreek,26,Monomorium minimum,1999,7
CedarCreek,26,Monomorium minimum,2000,3
CedarCreek,26,Monomorium minimum,2003,14
CedarCreek,26,Monomorium minimum,2004,9
CedarCreek,26,Monomorium minimum,2005,7
CedarCreek,26,Monomorium minimum,2006,7
CedarCreek,26,Crambus undet,1996,1
CedarCreek,26,Crambus undet,1997,1
CedarCreek,26,Crambus undet,1998,1
CedarCreek,26,Tetragnatha undet,1997,1
CedarCreek,26,Tetragnatha undet,1998,2
CedarCreek,26,Tetragnatha undet,2000,1
CedarCreek,26,Tetragnatha undet,2004,2
CedarCreek,26,Notoxus bifasciatus,1997,6
CedarCreek,26,Notoxus bifasciatus,2000,2
CedarCreek,26,Hylemya undet,1997,1
CedarCreek,26,Hylemya undet,2000,3.5
CedarCreek,26,Amphicnephes pullus,1997,1
CedarCreek,26,Amphicnephes pullus,1999,1
CedarCreek,26,Adelphocoris lineolatus,1997,1
CedarCreek,26,Adelphocoris lineolatus,2000,1
CedarCreek,26,Adelphocoris lineolatus,2006,1
CedarCreek,26,Aceratagallia sanguinolenta,1997,1
CedarCreek,26,Aceratagallia sanguinolenta,2004,2
CedarCreek,26,Aceratagallia sanguinolenta,2005,3
CedarCreek,26,Aceratagallia sanguinolenta,2006,2
CedarCreek,26,Empoasca fabae,1997,2
CedarCreek,26,Empoasca fabae,1999,6
CedarCreek,26,Empoasca fabae,2000,2
CedarCreek,26,Empoasca fabae,2006,1
CedarCreek,26,Nesosteles neglectus,1997,1
CedarCreek,26,Nesosteles neglectus,1999,1
CedarCreek,26,Nesosteles neglectus,2003,4
CedarCreek,26,Nesosteles neglectus,2004,1
CedarCreek,26,Neogonatopus undet,1997,1
CedarCreek,26,Lasius neoniger,1997,1
CedarCreek,26,Lasius neoniger,2000,1
CedarCreek,26,Melanoplus angustipennis,1997,2
CedarCreek,26,Melanoplus angustipennis,1998,1
CedarCreek,26,Melanoplus femurrubrum,1997,8
CedarCreek,26,Melanoplus femurrubrum,2000,1
CedarCreek,26,Melanoplus foedus,1997,2
CedarCreek,26,Melanoplus foedus,2004,1
CedarCreek,26,Cerodontha undet,1997,2
CedarCreek,26,Incertella undet,1997,1
CedarCreek,26,Nysius niger,1997,1
CedarCreek,26,Nysius niger,2005,1
CedarCreek,26,Delphacodes undet,1997,5
CedarCreek,26,Delphacodes undet,1998,1
CedarCreek,26,Delphacodes undet,2004,1
CedarCreek,26,Metaphidippus undet,1997,1
CedarCreek,26,Metaphidippus undet,1998,2
CedarCreek,26,Chamaemyia undet,1997,1
CedarCreek,26,Scaphytopius acutus,1997,1
CedarCreek,26,Scaphytopius acutus,1998,1.5
CedarCreek,26,Scaphytopius acutus,1999,3
CedarCreek,26,Scaphytopius acutus,2000,3
CedarCreek,26,Scaphytopius acutus,2003,5
CedarCreek,26,Scaphytopius acutus,2004,1
CedarCreek,26,Scaphytopius acutus,2005,7
CedarCreek,26,Scaphytopius acutus,2006,10
CedarCreek,26,Tersilochus undet,1997,1
CedarCreek,26,Neoscona undet,1998,1
CedarCreek,26,Neoscona undet,1999,1
CedarCreek,26,Phthiria undet,1998,1
CedarCreek,26,Phthiria undet,1999,2
CedarCreek,26,Phthiria undet,2006,1
CedarCreek,26,Asyndetus undet,1998,1
CedarCreek,26,Asyndetus undet,2000,1
CedarCreek,26,Oxybelus undet,1998,2
CedarCreek,26,Chauliognathus pennsylvanicus,1998,1
CedarCreek,26,Chauliognathus pennsylvanicus,2003,1
CedarCreek,26,Thaumatomyia glabra,1998,1
CedarCreek,26,Slaterobius insignis,1998,1
CedarCreek,26,Pitedia persimilis,1998,2
CedarCreek,26,Lissonota undet,1998,1
CedarCreek,26,Chrysopa undet,1998,1
CedarCreek,26,Chrysopa undet,1999,1
CedarCreek,26,Colaspis suilla-borealis,1999,1
CedarCreek,26,Urophora undet,1999,1
CedarCreek,26,Psen undet,1999,1
CedarCreek,26,Diabrotica 11-punctata,1999,1
CedarCreek,26,Hippodamia convergens,1999,1
CedarCreek,26,Hippodamia parenthesis,1999,1
CedarCreek,26,Apion undet,1999,4
CedarCreek,26,Apion undet,2000,3
CedarCreek,26,Apion undet,2003,16
CedarCreek,26,Apion undet,2005,1
CedarCreek,26,Apion undet,2006,3
CedarCreek,26,Leptocera undet,1999,3
CedarCreek,26,Harmostes reflexulus,1999,1
CedarCreek,26,Endria inimica,1999,1
CedarCreek,26,Endria inimica,2005,1
CedarCreek,26,Endria inimica,2006,1
CedarCreek,26,Phlepsius undet,1999,1
CedarCreek,26,Vanduzea triguttata,1999,1
CedarCreek,26,Vanduzea triguttata,2003,5
CedarCreek,26,Dialictus undet,1999,1
CedarCreek,26,Dialictus undet,2005,1
CedarCreek,26,Sepsis undet,2000,1
CedarCreek,26,Aphalara undet,2000,1
CedarCreek,26,Conocephalus undet,2000,1
CedarCreek,26,Chaetocnema undet,2000,1
CedarCreek,26,Lygus lineolaris,2000,1
CedarCreek,26,Lygus lineolaris,2003,1
CedarCreek,26,Tetrastichus undet,2000,4
CedarCreek,26,Tetrastichus undet,2003,3
CedarCreek,26,Tetrastichus undet,2004,1
CedarCreek,26,Tetrastichus undet,2006,3
CedarCreek,26,Acanthepeira stellata,2003,1
CedarCreek,26,Xysticus undet,2003,1
CedarCreek,26,Sinea diadema,2003,1
CedarCreek,26,Bracon undet,2003,1
CedarCreek,26,Typhlocyba undet,2004,1
CedarCreek,26,Bombus impatiens,2004,1
CedarCreek,26,Formica cinerea,2004,1
CedarCreek,26,Proformica neogagates,2004,2
CedarCreek,26,Proformica neogagates,2006,1
CedarCreek,26,Meromyza americana,2005,1
CedarCreek,26,Nostima undet,2005,1
CedarCreek,26,Camptoprosopella undet,2005,1
CedarCreek,26,Orius insidiosus,2005,1
CedarCreek,26,Laevicephalus unicoloratus,2005,1
CedarCreek,26,Laevicephalus unicoloratus,2006,1
CedarCreek,26,Trimorus undet,2005,1
CedarCreek,26,Coenosia undet,2006,3
CedarCreek,27,Metaphidippus undet,1996,2
CedarCreek,27,Metaphidippus undet,1997,2
CedarCreek,27,Metaphidippus undet,1998,5
CedarCreek,27,Metaphidippus undet,1999,2
CedarCreek,27,Pachyschelus laevigatus,1996,1
CedarCreek,27,Chauliognathus pennsylvanicus,1996,2
CedarCreek,27,Chauliognathus pennsylvanicus,1999,1
CedarCreek,27,Chauliognathus pennsylvanicus,2003,6
CedarCreek,27,Incertella undet,1996,2
CedarCreek,27,Incertella undet,1997,1
CedarCreek,27,Incertella undet,2003,1
CedarCreek,27,Olcella undet,1996,3
CedarCreek,27,Olcella undet,1997,1.5
CedarCreek,27,Olcella undet,1999,2
CedarCreek,27,Olcella undet,2003,5
CedarCreek,27,Olcella undet,2004,1
CedarCreek,27,Oscinella undet,1996,9
CedarCreek,27,Oscinella undet,1997,2
CedarCreek,27,Oscinella undet,1998,4
CedarCreek,27,Oscinella undet,1999,1
CedarCreek,27,Oscinella undet,2000,2.33333333333333
CedarCreek,27,Oscinella undet,2006,3
CedarCreek,27,Chrysotus undet,1996,3
CedarCreek,27,Chrysotus undet,1997,1
CedarCreek,27,Philygria debilis,1996,3
CedarCreek,27,Philygria debilis,1997,4
CedarCreek,27,Philygria debilis,2003,1
CedarCreek,27,Camptoprosopella undet,1996,1
CedarCreek,27,Camptoprosopella undet,2000,1
CedarCreek,27,Camptoprosopella undet,2003,1
CedarCreek,27,Leptocera undet,1996,2
CedarCreek,27,Leptocera undet,1997,2.5
CedarCreek,27,Leptocera undet,1998,1
CedarCreek,27,Leptocera undet,1999,2
CedarCreek,27,Leptocera undet,2003,1
CedarCreek,27,Leptocera undet,2004,1
CedarCreek,27,Orius insidiosus,1996,1
CedarCreek,27,Orius insidiosus,1998,2
CedarCreek,27,Orius insidiosus,2000,4
CedarCreek,27,Orius insidiosus,2003,3
CedarCreek,27,Orius insidiosus,2004,1
CedarCreek,27,Orius insidiosus,2006,1
CedarCreek,27,Geocoris undet,1996,2
CedarCreek,27,Geocoris undet,1998,1
CedarCreek,27,Adelphocoris lineolatus,1996,3
CedarCreek,27,Adelphocoris lineolatus,1997,2
CedarCreek,27,Adelphocoris lineolatus,1998,3
CedarCreek,27,Adelphocoris lineolatus,1999,1
CedarCreek,27,Adelphocoris lineolatus,2006,1
CedarCreek,27,Trigonotylus coelestialium,1996,5
CedarCreek,27,Trigonotylus coelestialium,1997,2
CedarCreek,27,Trigonotylus coelestialium,1998,1
CedarCreek,27,Nabis americoferus,1996,4
CedarCreek,27,Nabis americoferus,1997,1.5
CedarCreek,27,Nabis americoferus,1998,1
CedarCreek,27,Nabis americoferus,1999,1
CedarCreek,27,Nabis americoferus,2000,1
CedarCreek,27,Nabis americoferus,2003,2
CedarCreek,27,Nabis americoferus,2004,1
CedarCreek,27,Macrosteles fascifrons,1996,3
CedarCreek,27,Macrosteles fascifrons,1997,3
CedarCreek,27,Macrosteles fascifrons,1998,1
CedarCreek,27,Macrosteles fascifrons,1999,1
CedarCreek,27,Macrosteles fascifrons,2000,1
CedarCreek,27,Macrosteles fascifrons,2004,3
CedarCreek,27,Polyamia obtecta,1996,1
CedarCreek,27,Scaphytopius acutus,1996,1
CedarCreek,27,Scaphytopius acutus,1998,4
CedarCreek,27,Scaphytopius acutus,1999,1.5
CedarCreek,27,Scaphytopius acutus,2006,8
CedarCreek,27,Delphacodes campestris,1996,3
CedarCreek,27,Delphacodes campestris,1997,1
CedarCreek,27,Delphacodes campestris,2000,1
CedarCreek,27,Tetrastichus undet,1996,5
CedarCreek,27,Tetrastichus undet,1997,3
CedarCreek,27,Tetrastichus undet,1998,3
CedarCreek,27,Tetrastichus undet,1999,24
CedarCreek,27,Tetrastichus undet,2000,27
CedarCreek,27,Tetrastichus undet,2003,7
CedarCreek,27,Tetrastichus undet,2006,5
CedarCreek,27,Monomorium minimum,1996,6
CedarCreek,27,Monomorium minimum,1997,5
CedarCreek,27,Monomorium minimum,1998,1
CedarCreek,27,Monomorium minimum,1999,5.5
CedarCreek,27,Monomorium minimum,2003,1
CedarCreek,27,Trimorus undet,1996,2
CedarCreek,27,Crambus undet,1996,4
CedarCreek,27,Crambus undet,1998,1
CedarCreek,27,Crambus undet,2006,1
CedarCreek,27,Melanoplus femurrubrum,1996,1
CedarCreek,27,Melanoplus femurrubrum,1997,4.5
CedarCreek,27,Melanoplus femurrubrum,1998,1
CedarCreek,27,Melanoplus femurrubrum,1999,1
CedarCreek,27,Melanoplus femurrubrum,2000,1
CedarCreek,27,Melanoplus foedus,1996,1
CedarCreek,27,Melanoplus foedus,1997,2
CedarCreek,27,Neoscona undet,1997,1
CedarCreek,27,Tetragnatha undet,1997,2
CedarCreek,27,Tibellus undet,1997,1
CedarCreek,27,Notoxus bifasciatus,1997,6
CedarCreek,27,Notoxus bifasciatus,1998,2
CedarCreek,27,Notoxus bifasciatus,1999,10
CedarCreek,27,Pachybrachis undet,1997,1
CedarCreek,27,Cerodontha undet,1997,1
CedarCreek,27,Cerodontha undet,1999,1
CedarCreek,27,Hylemya undet,1997,5
CedarCreek,27,Hylemya undet,1998,2
CedarCreek,27,Hylemya undet,1999,20
CedarCreek,27,Hylemya undet,2000,6
CedarCreek,27,Schoenomyza undet,1997,1
CedarCreek,27,Geocoris bullatus,1997,5
CedarCreek,27,Chlorotettix undet,1997,1
CedarCreek,27,Chlorotettix undet,2006,1
CedarCreek,27,Deltocephalus undet,1997,2
CedarCreek,27,Empoasca fabae,1997,4.33333333333333
CedarCreek,27,Empoasca fabae,1998,10
CedarCreek,27,Empoasca fabae,1999,25
CedarCreek,27,Empoasca fabae,2000,2.5
CedarCreek,27,Empoasca fabae,2003,1
CedarCreek,27,Stictocephala lutea,1997,1
CedarCreek,27,Aceratagallia sanguinolenta,1997,1
CedarCreek,27,Aceratagallia sanguinolenta,1998,1
CedarCreek,27,Aceratagallia sanguinolenta,2004,2
CedarCreek,27,Aceratagallia sanguinolenta,2006,1
CedarCreek,27,Gyron undet,1997,1
CedarCreek,27,Dictyna undet,1997,1
CedarCreek,27,Dictyna undet,1998,1
CedarCreek,27,Dictyna undet,1999,1.5
CedarCreek,27,Medeterus undet,1997,2
CedarCreek,27,Medeterus undet,1998,3
CedarCreek,27,Medeterus undet,1999,3
CedarCreek,27,Medeterus undet,2003,1
CedarCreek,27,Medeterus undet,2006,1
CedarCreek,27,Bombus fervidus,1997,1
CedarCreek,27,Oecanthus undet,1997,1
CedarCreek,27,Oecanthus undet,2000,1
CedarCreek,27,Conocephalus fasciatus,1997,1
CedarCreek,27,Phidippus undet,1998,1
CedarCreek,27,Phidippus undet,1999,1
CedarCreek,27,Liohippelates undet,1998,2
CedarCreek,27,Lygus atritibialis,1998,1
CedarCreek,27,Endria inimica,1998,1
CedarCreek,27,Endria inimica,1999,1
CedarCreek,27,Endria inimica,2000,2
CedarCreek,27,Endria inimica,2006,7
CedarCreek,27,Nesosteles neglectus,1998,1
CedarCreek,27,Nesosteles neglectus,2004,1
CedarCreek,27,Melissodes undet,1998,1
CedarCreek,27,Lissonota undet,1998,1
CedarCreek,27,Scelio undet,1998,1
CedarCreek,27,Melanoplus sanguinipes,1998,1
CedarCreek,27,Misumenops asperatus,1998,1
CedarCreek,27,Misumenops asperatus,2000,1
CedarCreek,27,Misumenops asperatus,2006,1
CedarCreek,27,Cyphon variabilis,1998,1
CedarCreek,27,Cyphon variabilis,2006,1
CedarCreek,27,Delphacodes undet,1998,2
CedarCreek,27,Delphacodes undet,1999,2
CedarCreek,27,Araneus undet,1999,1
CedarCreek,27,Macrodactylus subspinosus,1999,1
CedarCreek,27,Physoconops undet,1999,1
CedarCreek,27,Asyndetus undet,1999,1
CedarCreek,27,Amphicnephes pullus,1999,2
CedarCreek,27,Amphicnephes pullus,2000,1
CedarCreek,27,Dioxyna piccicola,1999,1
CedarCreek,27,Dioxyna piccicola,2000,2
CedarCreek,27,Quantas sayi?,1999,1
CedarCreek,27,Perilampus undet,1999,1
CedarCreek,27,Oxybelus undet,1999,1
CedarCreek,27,Argiope undet,1999,1
CedarCreek,27,Arhyssus lateralis,1999,1
CedarCreek,27,Stictopleurus punctiventris,1999,1
CedarCreek,27,Stictopleurus punctiventris,2006,1
CedarCreek,27,Laevicephalus unicoloratus,1999,1
CedarCreek,27,Laevicephalus unicoloratus,2006,2
CedarCreek,27,Phlepsius undet,1999,2
CedarCreek,27,Paratrechina parvula,1999,2
CedarCreek,27,Dialictus undet,1999,1
CedarCreek,27,Dialictus undet,2003,1
CedarCreek,27,Dialictus undet,2004,1
CedarCreek,27,Tiphia undet,1999,1
CedarCreek,27,Diabrotica 11-punctata,2000,1
CedarCreek,27,Diabrotica 11-punctata,2004,1
CedarCreek,27,Araneus pratense,2000,1
CedarCreek,27,Araneus pratense,2006,2
CedarCreek,27,Coleoptera undet,2000,1
CedarCreek,27,Chamaemyia undet,2000,1
CedarCreek,27,Chamaemyia undet,2004,1
CedarCreek,27,Thaumatomyia glabra,2000,4
CedarCreek,27,Wagneria undet,2000,1
CedarCreek,27,Trupanea actinobola,2000,1
CedarCreek,27,Alydus undet,2000,1
CedarCreek,27,Euxoa undet,2000,1
CedarCreek,27,Coccinella 7-punctata,2003,1
CedarCreek,27,Epicauta pennsylvanica,2003,3
CedarCreek,27,Coenosia undet,2003,1
CedarCreek,27,Sinea diadema,2003,1
CedarCreek,27,Lasius neoniger,2003,1
CedarCreek,27,Proformica neogagates,2003,1
CedarCreek,27,Proformica neogagates,2006,1
CedarCreek,27,Phoetaliotes nebrascensis,2003,1
CedarCreek,27,Conocephalus strictus,2003,1
CedarCreek,27,Mesograpta marginata,2004,1
CedarCreek,27,Paroxyna albiceps,2004,1
CedarCreek,27,Liburniella ornata,2004,1
CedarCreek,27,Bombus impatiens,2004,2
CedarCreek,27,Myrmica americana,2004,1
CedarCreek,27,Myrmica americana,2006,5
CedarCreek,27,Cycloneda munda,2006,1
CedarCreek,27,Pseudodinia undet,2006,1
CedarCreek,27,Ligyrocoris diffusus,2006,1
CedarCreek,27,Ortholomus scolopax,2006,5
CedarCreek,27,Exitianus exitiosus,2006,1
CedarCreek,27,Scolops sulcipes,2006,4
CedarCreek,27,Trisulcus undet,2006,2
CedarCreek,27,Everes comyntas,2006,1
CedarCreek,28,Argiope undet,1996,1
CedarCreek,28,Metaphidippus undet,1996,3
CedarCreek,28,Metaphidippus undet,1997,5
CedarCreek,28,Metaphidippus undet,1998,10
CedarCreek,28,Metaphidippus undet,1999,2
CedarCreek,28,Chauliognathus pennsylvanicus,1996,2
CedarCreek,28,Chauliognathus pennsylvanicus,1998,4
CedarCreek,28,Olcella undet,1996,8
CedarCreek,28,Olcella undet,1997,10
CedarCreek,28,Olcella undet,1998,5
CedarCreek,28,Olcella undet,1999,13
CedarCreek,28,Olcella undet,2000,1
CedarCreek,28,Olcella undet,2003,4
CedarCreek,28,Olcella undet,2005,1
CedarCreek,28,Olcella undet,2006,6
CedarCreek,28,Oscinella undet,1996,10
CedarCreek,28,Oscinella undet,1997,5.25
CedarCreek,28,Oscinella undet,1998,3.33333333333333
CedarCreek,28,Oscinella undet,1999,5.33333333333333
CedarCreek,28,Oscinella undet,2000,2.5
CedarCreek,28,Oscinella undet,2003,1
CedarCreek,28,Oscinella undet,2004,2
CedarCreek,28,Oscinella undet,2006,6
